label,message
spam,free text msgs just text ok to and we ll credit your account
ham,i probably won t eat at all today i think i m gonna pop how was your weekend did u miss me
ham,but my family not responding for anything now am in room not went to home for diwali but no one called me and why not coming it makes me feel like died
ham,ok i only ask abt e movie u wan ktv oso
spam,congrats mobile videophones r yours call now videochat wid ur mates play java games dload polyph music noline rentl
ham,good morning my dear shijutta have a great amp successful day
ham,sorry brah just finished the last of my exams what up
ham,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat
ham,i am late so call you tomorrow morning take care sweet dreams u and me ummifying bye
spam,summers finally here fancy a chat or flirt with sexy singles in yr area to get matched up just reply summer now free join optout txt stop
ham,yo dude guess who just got arrested the other day
ham,yar else i ll thk of all sorts of funny things
ham,ok no prob i ll come after lunch then
ham,s but not able to sleep
ham,ok chinese food on its way when i get fat you re paying for my lipo
ham,i shall book chez jules for half eight if that s ok with you
ham,am i the only one who doesn t stalk profiles
ham,err cud do i m going to at i haven t got a way to contact him until then
spam,urgent we are trying to contact u todays draw shows that you have won a prize guaranteed call from land line claim only
ham,sent me ur email id soon
ham,yeah sure i ll leave in a min
ham,i m job profile seems like bpo
ham,yup but not studying surfing lor i m in e lazy mode today
ham,can you please send me my aunty s number
ham,hey there babe how u doin wot u up love annie x
ham,cant think of anyone with spare room off top of my head
ham,take care n get well soon
ham,nothing really just making sure everybody s up to speed
spam,xmas iscoming ur awarded either cd gift vouchers free entry r weekly draw txt music to tnc
ham,no problem how are you doing
ham,geeeee your internet is really bad today eh
ham,and popping lt gt ibuprofens was no help
spam,dear voucher holder to claim this weeks offer at you pc please go to http www e tlp co uk reward ts cs apply
ham,oh my god i m almost home
ham,cha quiteamuzing that scool babe probpop in cu satthen hunny love jen xxx psxtra lrg portions me please
ham,coffee cake i guess
ham,er yep sure props
ham,who were those people were you in a tour i thought you were doing that sofa thing you sent me your curious sugar
ham,you in your room i need a few
ham,happy new year to u and ur family may this new year bring happiness stability and tranquility to ur vibrant colourful life
spam,u were outbid by on the shinco dvd plyr bid again visit sms ac smsrewards end bid notifications reply end out
ham,what time i m out until prob or so
ham,shit that is really shocking and scary cant imagine for a second def up for night out do u think there is somewhere i could crash for night save on taxi
ham,i wont do anything de
ham,so pay first lar then when is da stock comin
ham,spoons it is then okay
ham,me not waking up until in the afternoon sup
ham,wonders in my world you ur style ur smile ur personality ur nature ur sms and ur lovely friendship good morning dear
ham,just forced myself to eat a slice i m really not hungry tho this sucks mark is getting worried he knows i m sick when i turn down pizza lol
ham,true it is passable and if you get a high score and apply for phd you get of salary so it makes life easier
ham,yes that will be fine love you be safe
ham,eatin later but i m eatin wif my frens now lei going home first
ham,cheers u tex mecause u werebored yeah okden hunny r uin wk sat sound s likeyour havin j keep updat countinlots of loveme xxxxx
ham,oh ok no prob
ham,hi mobile no lt gt has added you in their contact list on www fullonsms com it s a great place to send free sms to people for more visit fullonsms com
ham,watching tv lor
ham,mean it s confirmed i tot they juz say oni ok then
ham,eh ur laptop got no stock lei he say mon muz come again to take a look c got a not
ham,well then you have a great weekend
ham,try to do something dear you read something for exams
ham,pls she needs to dat slowly or she will vomit more
ham,no on the way home so if not for the long dry spell the season would have been over
ham,could you not read me my love i answered you
spam,splashmobile choose from of tones each wk this is a subscrition service with weekly tones costing u have one credit kick back and enjoy
ham,ok how you dear did you call chechi
ham,smith waste da i wanna gayle
ham,im good i have been thinking about you
ham,sorry i ll call later
ham,and don t worry we ll have finished by march ish
ham,becoz its lt gt jan whn al the post ofice is in holiday so she cn go fr the post ofice got it duffer
ham,awesome i remember the last time we got somebody high for the first time with diesel v
ham,another month i need chocolate weed and alcohol
