label,message
ham,hai ana tomarrow am coming on morning lt decimal gt ill be there in sathy then we ll go to rto office reply me after came to home
spam,hack chat get backdoor entry into chat rooms at a fraction of the cost reply or call to subscribe pm dps bcm box ldn
ham,ok then u tell me wat time u coming later lor
ham,no problem baby is this is a good time to talk i called and left a message
ham,yes i have so that s why u texted pshew missing you so much
ham,oops i ll let you know when my roommate s done
ham,boy i love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli mutai eerulli kodthini grl i love u kano
ham,lovely smell on this bus and it ain t tobacco
spam,free week entry textpod a chance win ipod or cash every wk txt vpod to ts cs www textpod net custcare
ham,neft transaction with reference number lt gt for rs lt decimal gt has been credited to the beneficiary account on lt gt at lt time gt lt gt
ham,even my brother is not like to speak with me they treat me like aids patent
ham,yes princess i want to catch you with my big strong hands
spam,someonone you know is trying to contact you via our dating service to find out who it could be call from your mobile or landline
ham,then ur sis how
ham,hello my love how goes that day i wish your well and fine babe and hope that you find some job prospects i miss you boytoy a teasing kiss
ham,aathi where are you dear
ham,its not that time of the month nor mid of the time
spam,u r subscribed textcomp wkly comp wk s free question follows subsequent wks charged msg unsubscribe txt stop custcare
ham,say this slowly god i love you amp i need you clean my heart with your blood send this to ten special people amp u c miracle tomorrow do it pls pls do it
ham,i think that tantrum s finished so yeah i ll be by at some point
ham,aight i should be there by at the latest probably closer to are jay and tyler down or should we just do two trips
ham,babe i need your advice
ham,for the first time in the history need comfort and luxury are sold at same price in india onion rs lt gt petrol rs lt gt beer rs lt gt shesil lt gt
ham,what i m saying is if you haven t explicitly told nora i know someone i m probably just not gonna bother
spam,this is the time we have tried to contact u u have won the prize to claim just call t cs stop sms
ham,weightloss no more girl friends make loads of money on ebay or something and give thanks to god
ham,wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem
ham,hi darlin im missin u hope you are having a good time when are u back and what time if u can give me a call at home jess xx
ham,hey mate hows u honey did u ave good holiday gimmi de goss x
ham,geeeee i love you so much i can barely stand it
ham,great i shoot big loads so get ready
ham,dunno cos i was v late n when i reach they inside already but we ate spageddies lor it s e gals who r laughing at me lor
spam,hot live fantasies call now just per min ntt ltd po box croydon k
ham,why de you looking good only
ham,that depends how would you like to be treated
ham,that seems unnecessarily hostile
ham,lets use it next week princess
ham,thanks chikku gud nyt
ham,go chase after her and run her over while she s crossing the street
ham,did u got that persons story
ham,good morning my dear shijutta have a great amp successful day
ham,howz that persons story
ham,i m gonna be home soon and i don t want to talk about this stuff anymore tonight k i ve cried enough today
spam,dear u ve been invited to xchat this is our final attempt to contact u txt chat to msgrcvdhg row ldn yrs
ham,ok she ll be ok i guess
ham,yes i come to nyc for audiitions and am trying to relocate
ham,din i tell u jus now
ham,and popping lt gt ibuprofens was no help
ham,i can t describe how lucky you are that i m actually awake by noon
ham,oh i asked for fun haha take care
ham,send ur birthdate with month and year i will tel u ur life partner s name and the method of calculation reply must
ham,i wanted to wish you a happy new year and i wanted to talk to you about some legal advice to do with when gary and i split but in person i ll make a trip to ptbo for that i hope everything is good with you babe and i love ya
ham,i not at home now lei
ham,i m back amp we re packing the car now i ll let you know if there s room
ham,save yourself the stress if the person has a dorm account just send your account details and the money will be sent to you
ham,pls speak with me i wont ask anything other then you friendship
ham,total disappointment when i texted you was the craziest shit got
ham,u don t know how stubborn i am i didn t even want to go to the hospital i kept telling mark i m not a weak sucker hospitals are for weak suckers
ham,what are your new years plans
ham,tired i haven t slept well the past few nights
